6,B07L5GDTYY,"[2, 2]",5,"In almost every respect, this is the best Kindle I've ever owned.The only disappointment I've had is that it's just a tiny bit too heavy, and the metal back is a bit slippery.I can overlook this for two software features: white text on black (for night time reading) and the ability to disable the touchscreen (always, so my thumb can go anywhere to help support the weight and keep comfortable).","01 10, 2020",R3O4B4EF8ZGO74,rd,Fantastic hardware,1578585600
7,B07L5GDTYY,"[0, 0]",1,This product does not work. I had two that kept turning off and then the third wona??t hold a charge. Customer service solution was to give me a discount on a product that never worked correctly. Do not buy!,"09 12, 2021",RPEWQLS8PC9X3,Candace W.,Terrible product,1631376000
8,B07L5GDTYY,"[2, 2]",5,"The OASIS arrived on time. It was quite smaller than I had anticipated considering the screen is bigger than the one on Paperwhite. I like very much the option to change the color of the screen to more like a paper color. Less strain on the eyes. Considerably more expensive than the Paperwhite, but still a good buy.","11 18, 2020",R18AUIQGSFR938,Rabbi2803,OASIS is an improvement over Paperwhite,1605628800
9,B07L5GDTYY,"[0, 0]",5,"The Kindle Oasis is an excellent device for reading PDF files, and e-books! The design is very convenient and looks great at the same time! Highly recommend!","05 22, 2021",RUH32J7DRKI82,alam alam,An excellent device!,1621612800
0,B07L5GDTYY,"[0, 0]",5,You really enjoy reading in this device,"05 02, 2021",R3JK2GL6ZGEXLV,Sebastian,Light screen is awesome,1619884800
1,B07L5GDTYY,"[0, 0]",5,"Me encant?3, estoy leyendo m??s ahora que tengo un dispositivo que me proteje mis ojos","11 08, 2020",R2DWB8OLKSUSGU,Pilar velasquez,"La protecci?3n que hace a mis ojos, la pantalla sin reflejos",1604764800
2,B07L5GDTYY,"[0, 0]",5,I use it instead of paper books.,"01 18, 2020",R1DOEK4R0L7J6M,Benjamin Volkmer,works as described,1579276800
3,B07L5GDTYY,"[0, 0]",4,"I like it, just got it so need some time to adjust.","08 08, 2020",R1E3LLA7X5DYNN,Amazon Customer,battery time,1596816000
4,B07L5GDTYY,"[0, 0]",5,I like the way to read the books and how it easy to useI will be a better if we can see the colors of books cover,"12 21, 2019",R1N7G1GQDQXEC4,ahmad altayyar,.,1576857600
5,B07L5GDTYY,"[0, 0]",5,It's a good device.,"12 29, 2020",R2UBNET2OJ6JPD,Kim June Hwan,It's a good device.,1609171200
6,B07L5GDTYY,"[0, 0]",5,light weight and long battery life,"09 16, 2019",R3IJO64NTRD3KD,Morris Wu,A VALUABLE PRODUCT,1568563200
7,B07L5GDTYY,"[0, 0]",5,Excelente,"12 30, 2019",R3C0LAQNIYFF3K,Jesus Cubides,Calidades,1577635200
8,B07L5GDTYY,"[2, 2]",1,"Kindle Oasis crapped out two days after the warranty expired. Just done. No compensation by Amazon for the crap product that was sold for a huge price. If you purchase, buy extended warranty. Reviews did state this problem for a few, wish I heeded the warnings.","05 30, 2021",R1U33D98BCA2FX,mick b,"Therea??s a definite internal problem with machine, burns out",1622304000
9,B07L5GDTYY,"[5, 5]",2,Had this product for four months and it won turn off so that I can reset it. Cana??t read during these train times and worse yet Amazon isna??t taking any calls so I cana??t get any help,"04 28, 2020",R5ARS9ITLF6RU,Courtney R.,No Amazon customer service,1588003200
0,B07L5GDTYY,"[0, 0]",5,"Upgraded my kindle paperwhite to oasis a month ago. Love it, was a bit expensive but worth it! It is lightweight, lighting adjustable and else same experience as paperwhite.","03 01, 2020",R1V7DSVDSHYZD0,Elisabeth Haram,Totally worth the extra money,1582992000
1,B07L5GDTYY,"[0, 0]",5,"The kindle oasis worth every dollar, great product! very satisfied!! Thanks!","11 07, 2020",R335CO439ZWQ0F,Juan Moncayo,Nothing to say different to Excellent Device,1604678400
2,B07L5GDTYY,"[2, 2]",4,Oasis is great in every way except the dictionary takes more than a second to pop up definitions.,"08 29, 2019",R36QAP5DOA3S3U,Joseph Kong,A great ebook reader,1567008000
3,B07L5GDTYY,"[0, 0]",5,Great. Work perfect. Love it.,"08 03, 2021",R2900G8XW0E4PX,Gennady M,Great. Work perfect.,1627920000
4,B07L5GDTYY,"[0, 0]",5,It's the right choice to buy it on the Black Friday,"12 21, 2019",R2HS0PB5NK2O02,Dr. Astrophysics,a great deal with Black Friday,1576857600
5,B07L5GDTYY,"[0, 0]",5,"Last long battery, better resoluci?3n and improve design. I love this Kindle.The ligth could be better.","07 17, 2020",R2ZX65IZJ4U4A4,anthony,Amazing kindle,1594915200
6,B07L5GDTYY,"[0, 0]",5,Ped?- el producto hace menos de 7 d?-as y ya lo tengo en mis manos. Super satisfecho,"05 04, 2021",R142GNB4QAYE6I,Juan Jaramillo,Entrega super rapida a Chile,1620057600
7,B07L5GDTYY,"[0, 0]",5,"This is my first e-reader, I tried one years ago and it was laggy but when I got the oasis, it is much smoother than I thought","12 04, 2020",R1T13AV9EV8LX,adrian,Good ereader,1607011200
8,B07L5GDTYY,"[0, 0]",5,Lo amoe???'.,"07 03, 2021",R29GFPHHNNY6FL,Michael G.,Lo mejor.,1625241600
9,B07L5GDTYY,"[0, 0]",2,"El producto es bueno, pero me cobraron como 40 d?3lares m??s del precio original.","02 09, 2020",RI1PYAOK86FL7,LENIN FUENTES CACERES LENIN FUENTES CACERES,Estafa,1581177600
